"id_loja","nm_fantasia","nm_nome_loja","fl_produtos_especiais","nm_inscricao_estadual","tx_website","quantidade_skus","op_type","dt_process_stage","partition_ano_mes"
1065,JT COMERCIAL,JT COMERCIAL,"0","87143929",,100,I,2023-11-27 00:01:03.000,"197001"
397,Kohll Beauty,Kohll Beauty,"1","256372160",www.kohllbeauty.com,30,I,2023-11-27 00:01:03.000,"197001"
555,Grupo N2P,Grupo N2P,"0","261949870",,10,I,2023-11-27 00:01:03.000,"197001"
624,Rcc Produtos Naturais,Rcc Produtos Naturais,"0","286598825118",www.rccprodutosnaturais.com.br,100,I,2023-11-27 00:01:03.000,"197001"
833,Belel Line,Belel Line,"1","261289012",https://www.bebelline.com.br,100,I,2023-11-27 00:01:03.000,"197001"
1193,Isa's Make,Isa's Make,"0","107448874",,300,I,2023-11-27 00:01:03.000,"197001"
1219,Amaya Perfumes,Amaya Perfumes,"0","165.567.920.111",,200,I,2023-11-27 00:01:03.000,"197001"
596,Cirúrgica Sul,Cirúrgica Sul,"0","9077584355",,300,I,2023-11-27 00:01:03.000,"197001"
1031,Expert Med,Expert Med,"0","0910362815",,20,I,2023-11-27 00:01:03.000,"197001"
219,LP VISION,LP VISION,"0","454698000117",https://loja.lpvision.com.br,30,I,2023-11-27 00:01:03.000,"197001"
42,Império dos Girassóis Rj,Império dos Girassóis Rj,"1","112198000",,30,I,2023-11-27 00:01:03.000,"197001"
248,Comprebem Comprejá,Comprebem Comprejá,"0","9089379221",www.comprebemcompreja.com.br,100,I,2023-11-27 00:01:03.000,"197001"
327,Techsul Medical,Techsul Medical,"0","257570411",https://www.techsulmedical.com.br,990,I,2023-11-27 00:01:03.000,"197001"
772,D1TUDO,AOPEN DO BRASIL,"0","140846579110",,600,I,2023-11-27 00:01:03.000,"197001"
399,Natural Flora,Natural Flora,"1","626.092.938.110",https://www.naturalflora.com.br,28,I,2023-11-27 00:01:03.000,"197001"
799,Boon Caps,Booncaps,"0","46845864",,5,I,2023-11-27 00:01:03.000,"197001"
1274,American Bays,Aquela Promocao,"0","108730956",,100,I,2023-11-27 00:01:03.000,"197001"
77,Empathy Brasil,Empathy Brasil,"0","495.283.090.112",,30,I,2023-11-27 00:01:03.000,"197001"
147,ROVIC PERFUMARIA,ROVIC PERFUMARIA,"0","170110430185",WWW.ROVICPERFUMARIA.COM.BR,1000,I,2023-11-27 00:01:03.000,"197001"
68,LA NATURE,LA NATURE,"0","454457777110",https://www.lanature.com.br,1000,I,2023-11-27 00:01:03.000,"197001"
454,Belfarma,Belfarma,"0","582028761116",www.belfarma.com.br,30,I,2023-11-27 00:01:03.000,"197001"
982,KIRON COSMETICOS,Kiron Cosméticos,"1","131.969.175.112",https://www.kironcosmeticos.com.br,60,I,2023-11-27 00:01:03.000,"197001"
735,BeautyBrands,BeautyBrands,"1","387.316.693.116",,27,I,2023-11-27 00:01:03.000,"197001"
967,Sullab - RJ,Sullab - RJ,"0","83.704.888",https://www.sullabrj.com,50,I,2023-11-27 00:01:03.000,"197001"
1080,Farmaclim,Farmaclim,"0","082760055",FARMACLIM.COM,2000,I,2023-11-27 00:01:03.000,"197001"
1282,DRIKAPERFUMES IMPORTADOS,DRIKAPERFUMES IMPORTADOS,"0","9100964195",,50,I,2023-11-27 00:01:03.000,"197001"
401,DELLICATY COSMÉTICOS,Dellicaty Cosméticos,"0","344.159.373.118",,1000,I,2023-11-27 00:01:03.000,"197001"
1230,HolySkin Tattoo,HolySkin Tattoo,"1","9080570152",,1,I,2023-11-27 00:01:03.000,"197001"
892,Astra S/A,Astra SA,"0","50949528000180",,50,I,2023-11-27 00:01:03.000,"197001"
358,Docs Saúde e Nutrição,Docs Saúde e Nutrição,"0","122392445110",,40,I,2023-11-27 00:01:03.000,"197001"
647,NatuWhey Suplementos,NatuWhey Suplementos,"0","121.126.820.114",,500,I,2023-11-27 00:01:03.000,"197001"
112,Arte&Xero,Ateliê Arte&Xero,"1","0029557500034",,30,I,2023-11-27 00:01:03.000,"197001"
267,FLY COSMETICOS,Fly Cosmeticos,"0","438.453.405.112",www.flycosmeticos.com.br,100,I,2023-11-27 00:01:03.000,"197001"
493,FLORMEL,Flormel Oficial,"1","07.880.049000125",https://www.flormel.com.br,260,I,2023-11-27 00:01:03.000,"197001"
558,On na Beleza,On na Beleza,"0","227.052.857.119",,100,I,2023-11-27 00:01:03.000,"197001"
905,A Botica Orgânica da Ana,A Botica Orgânica da Ana,"0","138.672.805.110",www.aboticaorganica.com.br,1600,I,2023-11-27 00:01:03.000,"197001"
991,Carol Alves Cosméticos,Carol Alves Cosméticos,"0","219.144.923.116",,500,I,2023-11-27 00:01:03.000,"197001"
418,Belza,Belzaoficial,"1","438442360112",www.belza.com.br,5,I,2023-11-27 00:01:03.000,"197001"
780,ALFA JF COMERCIO DE COSMETICOS LTDA,Tree Liss Profissional,"1","120.577.164.115",https://treeliss.com.br,250,I,2023-11-27 00:01:03.000,"197001"
1472,Juca Cosmeticos,Juca_Cosmeticos,"0","379.473.942.115",https://jucacosmeticos.com.br,500,I,2023-11-27 00:01:03.000,"197001"
73,Montserrat Shop,Montserrat Produtos Médicos,"0","635.232.288.110",www.montserratshop.com.br,5000,I,2023-11-27 00:01:03.000,"197001"
1250,Pentamar,Amazon Struthio GV,"0","083.505.075",www.amazonstruthiogv.com.br,7,I,2023-11-27 00:01:03.000,"197001"
569,Apoteca,Apoteca,"0","143180702114",,4500,I,2023-11-27 00:01:03.000,"197001"
840,Yby Produtos Saudáveis,Yby Produtos Saudáveis,"0","797.717.550.113",,9,I,2023-11-27 00:01:03.000,"197001"
407,Cpaps.com.br,CPAPS,"0","082.628.483",www.cpaps.com.br,2000,I,2023-11-27 00:01:03.000,"197001"
211,fraldas e fraldas,fraldas e fraldas,"0","261504401",www.fraldasefraldas.com.br,1000,I,2023-11-27 00:01:03.000,"197001"
446,Rotha Cosméticos,Rotha Cosméticos,"0","10.839.0888",www.rothacosmeticos.com.br,550,I,2023-11-27 00:01:03.000,"197001"
856,Saude e Vida,Saude e Vida,"0","9093691501",http://www.vitavant.com.br,12,I,2023-11-27 00:01:03.000,"197001"
1138,innoveway,innoveway,"1","138.701.451.118",innoveway.com,20,I,2023-11-27 00:01:03.000,"197001"
927,Saggior Store,Saggior Store,"0","130117801113",https://www.saggiorstore.com.br,100,I,2023-11-27 00:01:03.000,"197001"
530,Cirúrgica Florianópolis,Cirúrgica Florianópolis,"0","25.607.7061",,30,I,2023-11-27 00:01:03.000,"197001"
888,Mare Beauty,Mare Beauty,"0","487.155.690.114",,150,I,2023-11-27 00:01:03.000,"197001"
172,Mendes Assessoria e Consultoria Tributaria,+ Vida Emagrecedores,"0","00000",,1000,I,2023-11-27 00:01:03.000,"197001"
422,BrejoPharma,BrejoPharma,"0","164381732",,50,I,2023-11-27 00:01:03.000,"197001"
506,Império Nutri & Variedades,Império Nutri & Variedades,"0","138.281.258.110",,10000,I,2023-11-27 00:01:03.000,"197001"
105,Hospicenter,Hospicenter,"1","10.646.6313",www.hospicenter.com.br,5000,I,2023-11-27 00:01:03.000,"197001"
1420,Clean C,Clean C,"0","130164800114",,7,I,2023-11-27 00:01:03.000,"197001"
459,NegaBella Store,NEGABELLA STORE LTDA,"0","9087361338",www.negabella.com.br,2000,I,2023-11-27 00:01:03.000,"197001"
804,GLICK IMPORTACAO DE ALIMENTOS LTDA,Mazal Bomboniere,"0","261449265",www.mazalimports.com.br,40,I,2023-11-27 00:01:03.000,"197001"
741,Micrex-Bioworld,Micrex-Bioworld,"0","526032224116",,25,I,2023-11-27 00:01:03.000,"197001"
705,Prime Importados e Nacionais,Prime Importados e Nacionais,"0","131.562.819.110",,100,I,2023-11-27 00:01:03.000,"197001"
903,Maxx Nutrition Suplementos,Maxx Nutrition Suplementos,"0","795446709117",,400,I,2023-11-27 00:01:03.000,"197001"
1373,MVW ON-LINE,MVW On-line,"0","536182479114",https://mvwonline.com.br,80,I,2023-11-27 00:01:03.000,"197001"
545,Que Horas São?,Que Horas São?,"0","284685984",,1000,I,2023-11-27 00:01:03.000,"197001"
1075,Buyzilla,Buyzilla Comercial,"0","121.700.164.115",,30,I,2023-11-27 00:01:03.000,"197001"
1174,Saúde+,Saúde+,"0","09877766",,100,I,2023-11-27 00:01:03.000,"197001"
1237,Produtos de Salão LTDA,Produtos de Salão LTDA,"0","454.456.896.115",https://www.produtosdesalao.com.br,60,I,2023-11-27 00:01:03.000,"197001"
1299,Healthy Nutrition Care,Healthy Nutrition Care - Loja Oficial,"0","562.657.912.119",www.healthynutritioncare.com.br,5,I,2023-11-27 00:01:03.000,"197001"
186,MADRID PRODUTOS,MADRID PRODUTOS COSMETICO,"0","278.326.003.114",www.madridcosmeticos.com.br,1000,I,2023-11-27 00:01:03.000,"197001"
348,Suple olympia,SupleOlympia,"0","12.728.336",www.supleolympia.com.br,150,I,2023-11-27 00:01:03.000,"197001"
1027,CAMOGLI ECOMMERCE,CAMOGLI PRO-SAUDE,"0","127.888.954.116",,25,I,2023-11-27 00:01:03.000,"197001"
1126,Otima Distribuidora,Otima Distribuidora,"0","196998620",www.otimadistribuidora.com.br,3000,I,2023-11-27 00:01:03.000,"197001"
335,Camala cosmeticos,Camala cosmeticos,"0","797621145116",,2000,I,2023-11-27 00:01:03.000,"197001"
322,Estética PRO,Estética PRO,"0","438320317110",https://www.esteticapro.com.br,300,I,2023-11-27 00:01:03.000,"197001"
525,Dela Hair,Dela Hair,"1","003956396.0033",delahair.com.br,1,I,2023-11-27 00:01:03.000,"197001"
1424,VIVER BEM +,VIVER BEM +,"0","0610163",www.viverbemmaisoficial.com,88,I,2023-11-27 00:01:03.000,"197001"
1380,CUIDADO E PREVENÇÃO,CUIDADO E PREVENÇÃO,"0","133138439110",,100,I,2023-11-27 00:01:03.000,"197001"
852,ANNA BEAUTIFUL MAQUIAGENS E ACESSORIOS,Anna beautiful,"0","252888456",https://www.annabeautiful.com.br,400,I,2023-11-27 00:01:03.000,"197001"
1074,Saúde e Ortopedia,Saúde e Ortopedia,"0","77860843",www.saudeeortopedia.com.br,500,I,2023-11-27 00:01:03.000,"197001"
876,MEDBIO,MEDBIO MEDICAL AND BIOLOGICAL SYSTEMS,"0","083237852",www.medbioimport.com,100,I,2023-11-27 00:01:03.000,"197001"
669,DERMAPELLE,DERMAPELLE FARMACIA DE MANIPULACAO LTDA,"1","1090224661",www.dermapelle.com.br,2000,I,2023-11-27 00:01:03.000,"197001"
